../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP0102.Chn;5000,0;2019-02-06 19:20:09;337718,42393674084;1060831,2837198388;1281257,4419894826;2402864,4467259473;23204259,567148063;732,8448184507973;89,71599482354429;646,8330196713513;294,0624517850288;374,1407016609962
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP0108-2.Chn;5000,0;2019-08-07 21:21:39;84156,08260938569;265708,5621870977;388312,4281166631;489606,3635090264;5509107,921213555;722,4073341010859;80,09743621263983;636,6612610979863;284,1437757167523;364,18050103639405
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP0509-2 (10,76%).Chn;5000,0;2019-09-11 18:49:17;145217,9050895156;379290,13930483424;603479,1585027461;821515,3181742468;9160529,933929417;736,9492386171025;94,12047118843087;651,0923586900394;298,28848824627147;378,4263976132675
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP2612-2 5ks (5,31%).Chn;5000,0;2020-01-06 16:58:45;61950,214041310595;206128,80636568685;298587,59990316274;398647,1441404986;4454144,331072917;722,2064474403754;80,43290293655433;636,519645560776;284,2795647171686;364,30649187846785
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1912-2 (6,90%).Chn;5000,0;2020-01-03 20:56:16;84967,516270343;316354,22521502967;388281,5422927713;484226,297151661;5496924,138101551;713,235492880346;72,6379637514753;627,7252419708108;276,2314905699788;356,067521106683
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP2111-2 (9,91%)(Descons).Chn;5000,0;2019-11-26 15:12:19;131951,89164255114;487645,04029779724;547673,8426105692;742860,9880047718;8530309,09424618;725,8594465688251;85,80871751047042;640,3441581725942;289,01098192581895;368,7860089542687
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1710-3 (8,33%).Chn;5000,0;2019-11-06 11:27:22;106834,80039940285;283752,9282692333;473690,1031793782;597878,1522310456;7069146,512626784;725,986718442685;85,63245488786026;640,4397578817778;289,0284837691782;368,8363421093955
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP2208-3 (6,39%).Chn;5000,0;2019-09-04 17:35:57;80901,91054868077;302563,06314911705;373010,2424632548;453412,02786664676;5122661,358290258;729,0862938897787;86,86997790068237;643,3408732200008;290,8416420428713;370,94245081175563
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1402.Chn;5000,0;2019-02-25 14:49:19;89861,26973052471;277268,183119849;404035,711638462;520009,78093550465;5905452,5013125455;706,1247759524857;63,298841897989334;620,3128789491161;267,4770441706911;347,611084330652
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP0102-3.Chn;5000,0;2019-02-25 13:20:28;53334,629726251515;152184,5504703671;263932,00281079067;320889,16524272505;3614247,0049809664;706,0994330662372;63,33349103711532;620,3328479353116;267,51683104726317;347,6533963823655
